good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ve yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Ve yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Hastanede reçeteyi doktor ve ilacı hemşire verdi.;Hastanede reçeteyi doktor ve hemşire ilacı verdi.;ilacı hemşire;hemşire ilacı;-;ellipsis
İlk yemekte çorbayı Emel ve salatayı Rıfat hazırladı.;İlk yemekte çorbayı Emel ve Rıfat salatayı hazırladı.;salatayı Rıfat;Rıfat salatayı;-;ellipsis
Halk markette sebzeleri Zeynep ve bakliyatı Murat aldı.;Halk markette sebzeleri Zeynep ve Murat bakliyatı aldı.;bakliyatı Murat;Murat bakliyatı;-;ellipsis
Bebek kafede kahveyi Emre ve tatlıyı Naz sipariş etti.;Bebek kafede kahveyi Emre ve Naz tatlıyı sipariş etti.;tatlıyı Naz;Naz tatlıyı;-;ellipsis
Diğer şirkette raporu Emir ve sunumu Asuman hazırladı.;Diğer şirkette raporu Emir ve Asuman sunumu hazırladı.;sunumu Asuman;Asuman sunumu;-;ellipsis
Her yemekte çorbayı Emel ve salatayı Rıfat hazırladı.;Her yemekte çorbayı Emel ve Rıfat salatayı hazırladı.;salatayı Rıfat;Rıfat salatayı;-;ellipsis
O teknede yelkeni kaptan ve halatları miço düzeltti.;O teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Özel markette sebzeleri Zeynep ve bakliyatı Murat aldı.;Özel markette sebzeleri Zeynep ve Murat bakliyatı aldı.;bakliyatı Murat;Murat bakliyatı;-;ellipsis
Klasik müzik stüdyosunda gitarı solist ve davulu baterist çaldı.;Klasik müzik stüdyosunda gitarı solist ve baterist davulu çaldı.;davulu baterist;baterist davulu;-;ellipsis
Teknede dümeni Harun ve haritayı Sedef kontrol etti.;Teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
Yapılan spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;Yapılan spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
Bir partide şarkıyı Cem ve dansı Buse seçti.;Bir partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
Ardından lunaparkta hız trenine Arda ve dönme dolaba Melis bindi.;Ardından lunaparkta hız trenine Arda ve Melis dönme dolaba bindi.;dönme dolaba Melis;Melis dönme dolaba;-;ellipsis
Bizim akşam salatayı abim, tatlıyı da babam yaptı.;Bizim akşam salatayı abim, babam da tatlıyı yaptı.;tatlıyı da babam;babam da tatlıyı;-;ellipsis
Bir futbol sahasında topu Baran ve kramponları Umut getirdi.;Bir futbol sahasında topu Baran ve Umut kramponları getirdi.;kramponları Umut;Umut kramponları;-;ellipsis
Bugün ofiste raporu Hakan ve dosyayı Melis düzenledi.;Bugün ofiste raporu Hakan ve Melis dosyayı düzenledi.;dosyayı Melis;Melis dosyayı;-;ellipsis
Büyük bahçede köpeği Gökhan ve kediyi Melike besledi.;Büyük bahçede köpeği Gökhan ve Melike kediyi besledi.;kediyi Melike;Melike kediyi;-;ellipsis
Yine film setinde kamerayı yönetmen ve mikrofonu ses teknisyeni ayarlar.;Yine film setinde kamerayı yönetmen ve ses teknisyeni mikrofonu ayarlar.;mikrofonu ses teknisyeni;ses teknisyeni mikrofonu;-;ellipsis
Veteriner kliniğinde köpeği doktor ve kediyi asistan muayene etti.;Veteriner kliniğinde köpeği doktor ve asistan kediyi muayene etti.;kediyi asistan;asistan kediyi;-;ellipsis
Aynı yemekte çorbayı Murat salatayı da Defne hazırladı.;Aynı yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Bu yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Bu yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Sonra sokakta balonu Ela ve uçurtmayı Can uçurdu.;Sonra sokakta balonu Ela ve Can uçurtmayı uçurdu.;uçurtmayı Can;Can uçurtmayı;-;ellipsis
Mutfakta makarnayı Alper ve salatayı Derin hazırladı.;Mutfakta makarnayı Alper ve Derin salatayı hazırladı.;salatayı Derin;Derin salatayı;-;ellipsis
Yeni yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;Yeni yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
Yeni kafede kahveyi Defne ve kurabiyeyi Uğur sipariş etti.;Yeni kafede kahveyi Defne ve Uğur kurabiyeyi sipariş etti.;kurabiyeyi Uğur;Uğur kurabiyeyi;-;ellipsis
Sınav için notları Zeynep ve kitapları Hasan aldı.;Sınav için notları Zeynep ve Hasan kitapları aldı.;kitapları Hasan;Hasan kitapları;-;ellipsis
Fırında ekmekleri usta ve pastaları çırak hazırladı.;Fırında ekmekleri usta ve çırak pastaları hazırladı.;pastaları çırak;çırak pastaları;-;ellipsis
Partide şarkıyı Cem ve dansı Buse seçti.;Partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
Ardından otelde rezervasyonu Cihan ve anahtarları Seda aldı.;Ardından otelde rezervasyonu Cihan ve Seda anahtarları aldı.;anahtarları Seda;Seda anahtarları;-;ellipsis
Büyük mutfakta makarnayı Alper ve salatayı Derin hazırladı.;Büyük mutfakta makarnayı Alper ve Derin salatayı hazırladı.;salatayı Derin;Derin salatayı;-;ellipsis
Ardından çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Ardından çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
Mağazada ceketi Pelin ve pantolonu Cem seçti.;Mağazada ceketi Pelin ve Cem pantolonu seçti.;pantolonu Cem;Cem pantolonu;-;ellipsis
Dün pazarda karpuzu Onur ve kavunu Ceyda aldı.;Dün pazarda karpuzu Onur ve Ceyda kavunu aldı.;kavunu Ceyda;Ceyda kavunu;-;ellipsis
İlk konserde bateriyi Can kemanı da Zeynep çaldı.;İlk konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Ve kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Ve kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Babalar gününde saati Deniz kravatı da Umut hediye etti.;Babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
3. doğum günü partisinde pastayı Mert ve süsleri Gamze ayarladı.;3. doğum günü partisinde pastayı Mert ve Gamze süsleri ayarladı.;süsleri Gamze;Gamze süsleri;-;ellipsis
Bizim hastanede reçeteyi doktor ve ilacı hemşire verdi.;Bizim hastanede reçeteyi doktor ve hemşire ilacı verdi.;ilacı hemşire;hemşire ilacı;-;ellipsis
Aynı otelde rezervasyonu Cihan ve anahtarları Seda aldı.;Aynı otelde rezervasyonu Cihan ve Seda anahtarları aldı.;anahtarları Seda;Seda anahtarları;-;ellipsis
Kız kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Kız kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Konserde davulu Berk ve kemanı Sinem çaldı.;Konserde davulu Berk ve Sinem kemanı çaldı.;kemanı Sinem;Sinem kemanı;-;ellipsis
Bu tiyatroda perdeyi sahne görevlisi ve ışıkları yönetmen ayarladı.;Bu tiyatroda perdeyi sahne görevlisi ve yönetmen ışıkları ayarladı.;ışıkları yönetmen;yönetmen ışıkları;-;ellipsis
Bir kitapçıda şiir kitabını Fırat ve romanı Asya aldı.;Bir kitapçıda şiir kitabını Fırat ve Asya romanı aldı.;romanı Asya;Asya romanı;-;ellipsis
İlk yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;İlk yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
Ardından göl kenarında sandalı Ayhan ve oltayı Gökçe kontrol etti.;Ardından göl kenarında sandalı Ayhan ve Gökçe oltayı kontrol etti.;oltayı Gökçe;Gökçe oltayı;-;ellipsis
İkinci atölyede çömleği Hasan ve seramiği Dilek yaptı.;İkinci atölyede çömleği Hasan ve Dilek seramiği yaptı.;seramiği Dilek;Dilek seramiği;-;ellipsis
Büyük kütüphanede ansiklopediyi Can ve romanı Ece inceledi.;Büyük kütüphanede ansiklopediyi Can ve Ece romanı inceledi.;romanı Ece;Ece romanı;-;ellipsis
Aynı lunaparkta hız trenini operatör ve biletleri gişe görevlisi yönetti.;Aynı lunaparkta hız trenini operatör ve gişe görevlisi biletleri yönetti.;biletleri gişe görevlisi;gişe görevlisi biletleri;-;ellipsis
Müzede heykeli Ayşe ve tabloyu Cem inceledi.;Müzede heykeli Ayşe ve Cem tabloyu inceledi.;tabloyu Cem;Cem tabloyu;-;ellipsis
İkinci resim dersinde paleti İsmail ve fırçayı Nuran aldı.;İkinci resim dersinde paleti İsmail ve Nuran fırçayı aldı.;fırçayı Nuran;Nuran fırçayı;-;ellipsis
2. yarışmada parkuru Fatih ve engelleri Selin tasarladı.;2. yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
İlk konferansta sunumu Yasin ve notları Ebru hazırladı.;İlk konferansta sunumu Yasin ve Ebru notları hazırladı.;notları Ebru;Ebru notları;-;ellipsis
Düğünde çiçeği Leyla ve hediyeyi Emir getirdi.;Düğünde çiçeği Leyla ve Emir hediyeyi getirdi.;hediyeyi Emir;Emir hediyeyi;-;ellipsis
Beyaz sinemada koltuğu Pınar ve içeceği Onur seçti.;Beyaz sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Ayrıca kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.;Ayrıca kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.;dergiyi Burak;Burak dergiyi;-;ellipsis
Sabah çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Sabah çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
Ünlü tiyatroda bileti Kerem ve programı Pelin ayarladı.;Ünlü tiyatroda bileti Kerem ve Pelin programı ayarladı.;programı Pelin;Pelin programı;-;ellipsis
İşte film setinde kamerayı yönetmen ve mikrofonu ses teknisyeni ayarlar.;İşte film setinde kamerayı yönetmen ve ses teknisyeni mikrofonu ayarlar.;mikrofonu ses teknisyeni;ses teknisyeni mikrofonu;-;ellipsis
2. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;2. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
Ama sinemada koltuğu Pınar ve içeceği Onur seçti.;Ama sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Bir depoda kutuları işçiler ve faturaları muhasebeci kontrol etti.;Bir depoda kutuları işçiler ve muhasebeci faturaları kontrol etti.;faturaları muhasebeci;muhasebeci faturaları;-;ellipsis
TRT müzik stüdyosunda gitarı solist ve davulu baterist çaldı.;TRT müzik stüdyosunda gitarı solist ve baterist davulu çaldı.;davulu baterist;baterist davulu;-;ellipsis
Bugün kütüphanede ansiklopediyi Can ve romanı Ece inceledi.;Bugün kütüphanede ansiklopediyi Can ve Ece romanı inceledi.;romanı Ece;Ece romanı;-;ellipsis
Yan köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Yan köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Yüksek gökdelende camları işçi ve elektrik sistemini teknisyen kontrol etti.;Yüksek gökdelende camları işçi ve teknisyen elektrik sistemini kontrol etti.;elektrik sistemini teknisyen;teknisyen elektrik sistemini;-;ellipsis
Toplantıda sunumu Yeliz dökümanı da Levent hazırladı.;Toplantıda sunumu Yeliz Levent de dökümanı hazırladı.;dökümanı da Levent;Levent de dökümanı;-;ellipsis
Ardından havuzda şnorkeli Kadir ve havluyu Duygu getirdi.;Ardından havuzda şnorkeli Kadir ve Duygu havluyu getirdi.;havluyu Duygu;Duygu havluyu;-;ellipsis
Üniversitedeyken Meltem münazara kulübüne Ömer ise sinema kulübüne gidiyordu.;Üniversitedeyken Meltem münazara kulübüne sinema kulübüne ise Ömer gidiyordu.;Ömer ise sinema kulübüne;sinema kulübüne ise Ömer;-;ellipsis
Ege tatil köyünde güneş kremini Arda ve havluyu Derin getirdi.;Ege tatil köyünde güneş kremini Arda ve Derin havluyu getirdi.;havluyu Derin;Derin havluyu;-;ellipsis
Küçük kafede kahveyi Emre ve tatlıyı Naz sipariş etti.;Küçük kafede kahveyi Emre ve Naz tatlıyı sipariş etti.;tatlıyı Naz;Naz tatlıyı;-;ellipsis
Gökdelende camları işçi ve elektrik sistemini teknisyen kontrol etti.;Gökdelende camları işçi ve teknisyen elektrik sistemini kontrol etti.;elektrik sistemini teknisyen;teknisyen elektrik sistemini;-;ellipsis
Yeni oyun alanında topu Defne ve bisikleti Arda kullandı.;Yeni oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Gece spor salonunda ağırlıkları Hakan ve koşu bandını Deniz kullandı.;Gece spor salonunda ağırlıkları Hakan ve Deniz koşu bandını kullandı.;koşu bandını Deniz;Deniz koşu bandını;-;ellipsis
Teknede yelkeni kaptan ve halatları miço düzeltti.;Teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Özel törende ödülü Beren ve plaketi Serkan aldı.;Özel törende ödülü Beren ve Serkan plaketi aldı.;plaketi Serkan;Serkan plaketi;-;ellipsis
Bu film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;Bu film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
Yeni tiyatroda bileti Kerem ve programı Pelin ayarladı.;Yeni tiyatroda bileti Kerem ve Pelin programı ayarladı.;programı Pelin;Pelin programı;-;ellipsis
6. sınıfta sunumu Büşra ve raporu Cem yaptı.;6. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
Bir şirkette raporu Emir ve sunumu Asuman hazırladı.;Bir şirkette raporu Emir ve Asuman sunumu hazırladı.;sunumu Asuman;Asuman sunumu;-;ellipsis
Bu mağazada ceketi Pelin ve pantolonu Cem seçti.;Bu mağazada ceketi Pelin ve Cem pantolonu seçti.;pantolonu Cem;Cem pantolonu;-;ellipsis
Halk spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Halk spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
İlk otelde rezervasyonu Cihan ve anahtarları Seda aldı.;İlk otelde rezervasyonu Cihan ve Seda anahtarları aldı.;anahtarları Seda;Seda anahtarları;-;ellipsis
Aynı yemekte çorbayı Emel ve salatayı Rıfat hazırladı.;Aynı yemekte çorbayı Emel ve Rıfat salatayı hazırladı.;salatayı Rıfat;Rıfat salatayı;-;ellipsis
Son ofiste raporu Hakan ve dosyayı Melis düzenledi.;Son ofiste raporu Hakan ve Melis dosyayı düzenledi.;dosyayı Melis;Melis dosyayı;-;ellipsis
Bu yarışmada parkuru Fatih ve engelleri Selin tasarladı.;Bu yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
Ayrıca konserde bateriyi Can kemanı da Zeynep çaldı.;Ayrıca konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Gece sahilde şemsiyeyi Okan ve sandalyeyi Şule taşıdı.;Gece sahilde şemsiyeyi Okan ve Şule sandalyeyi taşıdı.;sandalyeyi Şule;Şule sandalyeyi;-;ellipsis
Ankara fuar alanında bileti Sarp ve broşürü Melisa aldı.;Ankara fuar alanında bileti Sarp ve Melisa broşürü aldı.;broşürü Melisa;Melisa broşürü;-;ellipsis
Size babalar gününde saati Deniz kravatı da Umut hediye etti.;Size babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Ön köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Ön köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
Büyük depoda kutuları işçiler ve faturaları muhasebeci kontrol etti.;Büyük depoda kutuları işçiler ve muhasebeci faturaları kontrol etti.;faturaları muhasebeci;muhasebeci faturaları;-;ellipsis
Yine atölyede çömleği Hasan ve seramiği Dilek yaptı.;Yine atölyede çömleği Hasan ve Dilek seramiği yaptı.;seramiği Dilek;Dilek seramiği;-;ellipsis
Yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;Yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
İkinci yemekte çorbayı Emel ve salatayı Rıfat hazırladı.;İkinci yemekte çorbayı Emel ve Rıfat salatayı hazırladı.;salatayı Rıfat;Rıfat salatayı;-;ellipsis
Ünlü lunaparkta hız trenini operatör ve biletleri gişe görevlisi yönetti.;Ünlü lunaparkta hız trenini operatör ve gişe görevlisi biletleri yönetti.;biletleri gişe görevlisi;gişe görevlisi biletleri;-;ellipsis
Küçük kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Küçük kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Her market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Her market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Halk kütüphanede ansiklopediyi Can ve romanı Ece inceledi.;Halk kütüphanede ansiklopediyi Can ve Ece romanı inceledi.;romanı Ece;Ece romanı;-;ellipsis
Ardından fuar alanında bileti Sarp ve broşürü Melisa aldı.;Ardından fuar alanında bileti Sarp ve Melisa broşürü aldı.;broşürü Melisa;Melisa broşürü;-;ellipsis
Bugün tiyatroda bileti Kerem ve programı Pelin ayarladı.;Bugün tiyatroda bileti Kerem ve Pelin programı ayarladı.;programı Pelin;Pelin programı;-;ellipsis
Yapılan sondaj çalışmalarında vanayı tekniker ve boruyu mühendis inceledi.;Yapılan sondaj çalışmalarında vanayı tekniker ve mühendis boruyu inceledi.;boruyu mühendis;mühendis boruyu;-;ellipsis
Ulusal konferansta sunumu Yasin ve notları Ebru hazırladı.;Ulusal konferansta sunumu Yasin ve Ebru notları hazırladı.;notları Ebru;Ebru notları;-;ellipsis
Ardından depoda kutuları işçiler ve faturaları muhasebeci kontrol etti.;Ardından depoda kutuları işçiler ve muhasebeci faturaları kontrol etti.;faturaları muhasebeci;muhasebeci faturaları;-;ellipsis
Onlar kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Onlar kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
İki oyun alanında topu Defne ve bisikleti Arda kullandı.;İki oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
