good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Şirket canlı destek müşterilerin şikayetlerini kaydettiğini iletti.;Şirket canlı destek kaydettiğini müşterilerin şikayetlerini iletti.;müşterilerin şikayetlerini kaydettiğini;kaydettiğini müşterilerin şikayetlerini;-;scrambling
Ve doktorun hastayı muayene ettiğini duydum.;Ve doktorun muayene ettiğini hastayı duydum.;hastayı muayene ettiğini;muayane ettiğini hastayı;-;scrambling  
2 teknisyenin arızayı giderdiğini müjdeledi.;2 teknisyenin giderdiğini arızayı müjdeledi.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
Eylemcilerin alanı temizlediğini gördük.;Eylemcilerin temizlediğini alanı gördük.;alanı temizlediğini;temizlediğini alanı;-;scrambling
Kapıya gelen işportacının kendisini dolandırıldığını sonradan anladı.;Kapıya gelen işportacının dolandırıldığını kendisini sonradan anladı.;kendisini dolandırıldığını;dolandırıldığını kendisini;-;scrambling
Bu görevlinin evrakları kaybettiğini öğrendik.;Bu görevlinin kaybettiğini evrakları öğrendik.;evrakları kaybettiğini;kaybettiğini evrakları;-;scrambling
Bu otelde çarşafların değiştirildiğine emin olamadık.;Bu otelde değiştirildiğine çarşafların emin olamadık.;çarşafların değiştirildiğine;değiştirildiğine çarşafların;-;scrambling
Baş müdürün toplantıyı iptal ettiğini duyurdular.;Baş müdürün iptal ettiğini toplantıyı duyurdular.;toplantıyı iptal ettiğini;iptal ettiğini toplantıyı;-;scrambling
Bir yönetici maaşları ödediğini söyledi.;Bir yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
Erdoğan i̇şçilerin greve çıkacağını haber verdi.;Erdoğan i̇şçilerin çıkacağını greve haber verdi.;greve çıkacağını;çıkacağını greve;-;scrambling
Bir teknisyenin arızayı giderdiğini müjdeledi.;Bir teknisyenin giderdiğini arızayı müjdeledi.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
Kılıçdaroğlu i̇şçilerin greve çıkacağını haber verdi.;Kılıçdaroğlu i̇şçilerin çıkacağını greve haber verdi.;greve çıkacağını;çıkacağını greve;-;scrambling
Çiftçilerin traktörleri sürdüğünü gördük.;Çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Sonra mimarın proje detaylarını değiştirdiğini öğrendik.;Sonra mimarın değiştirdiğini proje detaylarını öğrendik.;proje detaylarını değiştirdiğini;değiştirdiğini proje detaylarını;-;scrambling
Burada okulun önünde çocukların karnelerini almasını bekliyoruz.;Burada okulun önünde çocukların almasını karnelerini bekliyoruz.;karnelerini almasını;almasını karnelerini;-;scrambling
Baş mimarın proje detaylarını değiştirdiğini öğrendik.;Baş mimarın değiştirdiğini proje detaylarını öğrendik.;proje detaylarını değiştirdiğini;değiştirdiğini proje detaylarını;-;scrambling
Ve babaaannem üniversiteyi kazanmana çok sevinmiş.;Ve babaaannem kazanmana üniversiteyi çok sevinmiş.;üniversiteyi kazanmana;kazanmana üniversiteyi;-;scrambling
Ancak çocukların topu kaçırdığını gördük.;Ancak çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Küçük kızın kedisini sevmesine izin verdi.;Küçük kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Diğer çocukların oyuncakları paylaşmasını izledim.;Diğer çocukların paylaşmasını oyuncakları izledim.;oyuncakları paylaşmasını;paylaşmasını oyuncakları;-;scrambling
Çocukların topu kaçırdığını gördük.;Çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
4 öğretmenin sınav sonuçlarını açıkladığını haber verdi.;4 öğretmenin açıkladığını sınav sonuçlarını haber verdi.;sınav sonuçlarını açıkladığını;açıkladığını sınav sonuçlarını;-;scrambling
Bütün öğrencilerin kütüphanedeki kitapları incelediğini fark ettik.;Bütün öğrencilerin incelediğini kütüphanedeki kitapları fark ettik.;kütüphanedeki kitapları incelediğini;incelediğini kütüphanedeki nadir kitapları;-;scrambling
Ardından dedemin tapu evraklarını bulduğunu öğrendik.;Ardından dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Başkan kaptanın rotayı değiştirdiğini anons etti.;Başkan kaptanın değiştirdiğini rotayı anons etti.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Ve çocukların parktaki salıncağı kırdığını gördük.;Ve çocukların kırdığını parktaki salıncağı gördük.;parktaki salıncağı kırdığını;kırdığını parktaki salıncağı;-;scrambling
Sonra teknisyenlerin fabrikadaki arızayı giderdiğini bildirdiler.;Sonra teknisyenlerin giderdiğini fabrikadaki arızayı bildirdiler.;fabrikadaki arızayı giderdiğini;giderdiğini fabrikadaki arızayı;-;scrambling
Ayrıca teknisyenlerin sistemi yenilediğini açıkladılar.;Ayrıca teknisyenlerin yenilediğini sistemi açıkladılar.;sistemi yenilediğini;yenilediğini sistemi;-;scrambling
Ve çiftçilerin tarlayı sulamasına yardım ettiler.;Ve çiftçilerin sulamasına tarlayı yardım ettiler.;tarlayı sulamasına;sulamasına tarlayı;-;scrambling
Ona evde defterini unuttuğunu haber ettim.;Ona evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
O hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.;O hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.;okul bahçesindeki ağaçları suladığını;suladığını okul bahçesindeki ağaçları;-;scrambling
Ancak müdürün toplantıyı iptal ettiğini duyurdular.;Ancak müdürün iptal ettiğini toplantıyı duyurdular.;toplantıyı iptal ettiğini;iptal ettiğini toplantıyı;-;scrambling
Çiftçilerin tarlayı sulamasına yardım ettiler.;Çiftçilerin sulamasına tarlayı yardım ettiler.;tarlayı sulamasına;sulamasına tarlayı;-;scrambling
Bunu teknisyenlerin fabrikadaki arızayı giderdiğini bildirdiler.;Bunu teknisyenlerin giderdiğini fabrikadaki arızayı bildirdiler.;fabrikadaki arızayı giderdiğini;giderdiğini fabrikadaki arızayı;-;scrambling
Yıldız kaptanın rotayı değiştirdiğini anons etti.;Yıldız kaptanın değiştirdiğini rotayı anons etti.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Ayrıca polislerin şüphelinin izini sürdüğünü basına açıkladı.;Ayrıca polislerin sürdüğünü şüphelinin izini basına açıkladı.;şüphelinin izini sürdüğünü;sürdüğünü şüphelinin izini;-;scrambling
Başkan çalışanların şikayetleri dinlemesini söyledi.;Başkan çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Şefin mutfaktaki malzemeleri kontrol ettiğini gözlemledi.;Şefin kontrol ettiğini mutfaktaki malzemeleri gözlemledi.;mutfaktaki malzemeleri kontrol ettiğini;kontrol ettiğini mutfaktaki malzemeleri;-;scrambling
Ve evde defterini unuttuğunu haber ettim.;Ve evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Polislerin hırsızın izini sürdüğünü duyduk.;Polislerin sürdüğünü hırsızın izini duyduk.;hırsızın izini sürdüğünü;sürdüğünü hırsızın izini;-;scrambling
Öğrenciler çiftçilerin tarlayı sulamasına yardım ettiler.;Öğrenciler çiftçilerin sulamasına tarlayı yardım ettiler.;tarlayı sulamasına;sulamasına tarlayı;-;scrambling
Ardından eylemcilerin alanı temizlediğini gördük.;Ardından eylemcilerin temizlediğini alanı gördük.;alanı temizlediğini;temizlediğini alanı;-;scrambling
Ardından polislerin şüphelinin izini sürdüğünü basına açıkladı.;Ardından polislerin sürdüğünü şüphelinin izini basına açıkladı.;şüphelinin izini sürdüğünü;sürdüğünü şüphelinin izini;-;scrambling
Erdoğan kaptanın rotayı değiştirdiğini duyurdu.;Erdoğan kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Çocuklar çiftçilerin tarlayı sulamasına yardım ettiler.;Çocuklar çiftçilerin sulamasına tarlayı yardım ettiler.;tarlayı sulamasına;sulamasına tarlayı;-;scrambling
Ayrıca müşterinin faturayı ödediğini söylediler.;Ayrıca müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Bu çalışan antika vazoyu kırdığını itiraf etti.;Bu çalışan kırdığını antika vazoyu itiraf etti.;antika vazoyu kırdığını;kırdığını antika vazoyu;-;scrambling
Adamın cüzdanını düşürdüğünü gördüm.;Adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
Şimdi okulun önünde çocukların karnelerini almasını bekliyoruz.;Şimdi okulun önünde çocukların almasını karnelerini bekliyoruz.;karnelerini almasını;almasını karnelerini;-;scrambling
Ayrıca otelde çarşafların değiştirildiğine emin olamadık.;Ayrıca otelde değiştirildiğine çarşafların emin olamadık.;çarşafların değiştirildiğine;değiştirildiğine çarşafların;-;scrambling
Burada çocukların oyuncakları paylaşmasını izledim.;Burada çocukların paylaşmasını oyuncakları izledim.;oyuncakları paylaşmasını;paylaşmasını oyuncakları;-;scrambling
Bir görevlinin evrakları kaybettiğini öğrendik.;Bir görevlinin kaybettiğini evrakları öğrendik.;evrakları kaybettiğini;kaybettiğini evrakları;-;scrambling
Kadın çalışan antika vazoyu kırdığını itiraf etti.;Kadın çalışan kırdığını antika vazoyu itiraf etti.;antika vazoyu kırdığını;kırdığını antika vazoyu;-;scrambling
Ve müşterinin faturayı ödediğini söylediler.;Ve müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Şimdi komşumuzun çitleri boyadığını fark ettim.;Şimdi komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Polis i̇şçilerin greve çıkacağını haber verdi.;Polis i̇şçilerin çıkacağını greve haber verdi.;greve çıkacağını;çıkacağını greve;-;scrambling
Bir hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.;Bir hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.;okul bahçesindeki ağaçları suladığını;suladığını okul bahçesindeki ağaçları;-;scrambling
Ve çiftçilerin traktörleri sürdüğünü gördük.;Ve çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Ancak mimarın projeyi değiştirdiğini öğrendik.;Ancak mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Birçok öğretmenin sınav sonuçlarını açıkladığını haber verdi.;Birçok öğretmenin açıkladığını sınav sonuçlarını haber verdi.;sınav sonuçlarını açıkladığını;açıkladığını sınav sonuçlarını;-;scrambling
Ve garsonun siparişi yanlış getirdiğini fark ettik.;Ve garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Okul müdürün toplantıyı iptal ettiğini duyurdular.;Okul müdürün iptal ettiğini toplantıyı duyurdular.;toplantıyı iptal ettiğini;iptal ettiğini toplantıyı;-;scrambling
Bizim adamın yalan söylediğini anladık.;Bizim adamın söylediğini yalan anladık.;yalan söylediğini;söylediğini yalan;-;scrambling  
Birçok müşterinin faturayı ödediğini söylediler.;Birçok müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Anne şefin mutfaktaki malzemeleri kontrol ettiğini gözlemledi.;Anne şefin kontrol ettiğini mutfaktaki malzemeleri gözlemledi.;mutfaktaki malzemeleri kontrol ettiğini;kontrol ettiğini mutfaktaki malzemeleri;-;scrambling
Tüm çiftçilerin gerekli hazırlıkları tamamladığını söylediler.;Tüm çiftçilerin tamamladığını gerekli hazırlıkları söylediler.;gerekli hazırlıkları tamamladığını;tamamladığını gerekli hazırlıkları;-;scrambling
Ünlü yazarın yeni romanını bitirdiğini söyledi.;Ünlü yazarın bitirdiğini yeni romanını söyledi.;yeni romanını bitirdiğini;bitirdiğini yeni romanını;-;scrambling
Baba çocuğun köpeğini sevmesine izin verdi.;Baba çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
İki yöneticinin kararı ertelettiğini duyurdu.;İki yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
Ancak polislerin hırsızı yakaladığını duyduk.;Ancak polislerin yakaladığını hırsızı duyduk.;hırsızı yakaladığını;yakaladığını hırsızı;-;scrambling  
Erdoğan her sabah aynı fırından ekmek aldığını söyledi.;Erdoğan her sabah aynı fırından aldığını ekmek söyledi.;ekmek aldığını;aldığını ekmek;-;scrambling
Genç kardeşimin bisikleti çaldığını itiraf etti.;Genç kardeşimin çaldığını bisikleti itiraf etti.;bisikleti çaldığını;çaldığını bisikleti;-;scrambling  
2 doktorun hastayı muayene ettiğini duydum.;2 doktorun muayene ettiğini hastayı duydum.;hastayı muayene ettiğini;muayane ettiğini hastayı;-;scrambling  
Bir öğretmenin soruyu yanıtlamasını dinlediler.;Bir öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Ayrıca adayların görüşmeleri başarıyla tamamladığını duydum.;Ayrıca adayların başarıyla tamamladığını görüşmeleri duydum.;görüşmeleri başarıyla tamamladığını;başarıyla tamamladığını görüşmeleri;-;scrambling
O çocuğun köpeğini sevmesine izin verdi.;O çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Sonra hizmetlinin odasını topladığını söyledi.;Sonra hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Ve çocukların oyuncakları paylaşmasını izledim.;Ve çocukların paylaşmasını oyuncakları izledim.;oyuncakları paylaşmasını;paylaşmasını oyuncakları;-;scrambling
Sonra garsonun müşterinin siparişini unuttuğunu fark ettik.;Sonra garsonun unuttuğunu müşterinin siparişini fark ettik.;müşterinin siparişini unuttuğunu;unuttuğunu müşterinin siparişini;-;scrambling
Ben şefin mutfaktaki malzemeleri kontrol ettiğini gözlemledi.;Ben şefin kontrol ettiğini mutfaktaki malzemeleri gözlemledi.;mutfaktaki malzemeleri kontrol ettiğini;kontrol ettiğini mutfaktaki malzemeleri;-;scrambling
Ve garsonun siparişleri karıştırdığını fark ettiler.;Ve garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
Genç öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.;Genç öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.;laboratuvar malzemelerini temizlediğini;temizlediğini laboratuvar malzemelerini;-;scrambling
2 yöneticinin kararı ertelettiğini duyurdu.;2 yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
Bir doktorun hastayı muayene ettiğini duydum.;Bir doktorun muayene ettiğini hastayı duydum.;hastayı muayene ettiğini;muayane ettiğini hastayı;-;scrambling  
