good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Biz otelde çarşafların değiştirildiğine bile emin olamadık.;Biz otelde çarşafların değiştirilmesine bile emin olamadık.;değiştirildiğine;değiştirilmesine;emin olamadık;nominalization
Ancak konunun ayrıntılı bir şekilde tartışılmasını öneriyorum.;Ancak konunun ayrıntılı bir şekilde tartışıldığını öneriyorum.;tartışılmasını;tartışıldığını;öneriyorum;nominalization
Ancak teklifin mantıklı göründüğünü söyledi.;Ancak teklifin mantıklı görünmesini söyledi.;göründüğünü;görünmesini;söyledi;nominalization
Fakat yeni düzenlemelerin uygulanmasına sendikalar karşı çıktı.;Fakat yeni düzenlemelerin uygulandığına sendikalar karşı çıktı.;uygulanmasına;uygulandığına;karşı çıktı;nominalization
Yeni doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.;Yeni doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.;ilgilenmesini;ilgilendiğini;bekliyoruz;nominalization
Çok i̇stediğimiz şeyler için var gücümüzle çalışmamızı bize her fırsatta öğütlerdi.;Çok i̇stediğimiz şeyler için var gücümüzle çalıştığımızı bize her fırsatta öğütlerdi.;çalışmamızı;çalıştığımızı;öğütlerdi;nominalization
Ayrıca yönetimin bütçeyi dikkatlice incelemesini talep ettik.;Ayrıca yönetimin bütçeyi dikkatlice incelediğini talep ettik.;incelemesini;incelediğini;talep ettik;nominalization
Öncelikle sizin de açılışa katılmanızı doğrusu çok arzu ederiz.;Öncelikle sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.;katılmanızı;katıldığınızı;arzu ederiz;nominalization
Büyük kardeşinin bu kadar sorumsuz davranmasına epey kızdı.;Büyük kardeşinin bu kadar sorumsuz davrandığına epey kızdı.;davranmasına;davrandığına;kızdı;nominalization
Sonra annesiyle ne kadar gurur duyduğundan hep bahsederdi.;Sonra annesiyle ne kadar gurur duymasından hep bahsederdi.;gurur duyduğundan;gurur duymasından;bahsederdi;nominalization
Yine geçen haftaki ilana başvurmadığıma fena pişman oldum.;Yine geçen haftaki ilana başvurmamama fena pişman oldum.;başvurmadığıma;başvurmamama;pişman oldum;nominalization
Bu yeni kuralın uygulanmasını herkes destekledi.;Bu yeni kuralın uygulandığını herkes destekledi.;uygulanmasını;uygulandığını;destekledi;nominalization
Çoğu otelde çarşafların değiştirildiğine bile emin olamadık.;Çoğu otelde çarşafların değiştirilmesine bile emin olamadık.;değiştirildiğine;değiştirilmesine;emin olamadık;nominalization
Kiralık dairenin dün satıldığını yeni öğrendim.;Kiralık dairenin dün satılmasını yeni öğrendim.;satıldığını;satılmasını;öğrendim;nominalization
O i̇şten kendi isteğiyle ayrıldığını üstüne basarak belirtti.;O i̇şten kendi isteğiyle ayrılmasını üstüne basarak belirtti.;ayrıldığını;ayrılmasını;belirtti;nominalization
Deniz kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.;Deniz kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.;gelmesini;geldiğini;istiyor;nominalization
Tüm misafirlerin etkinliğe katılmasını özellikle rica ettiler.;Tüm misafirlerin etkinliğe katıldığını özellikle rica ettiler.;katılmasını;katıldığını;rica ettiler;nominalization
Böylece yönetimin alınan kararları gözden geçirmesini talep ettik.;Böylece yönetimin alınan kararları gözden geçirdiğini talep ettik.;geçirmesini;geçirdiğini;talep ettik;nominalization
Öncelikle öğrencilerin sınavlara düzenli çalışmasını bekliyoruz.;Öncelikle öğrencilerin sınavlara düzenli çalıştığını bekliyoruz.;çalışmasını;çalıştığını;bekliyoruz;nominalization
Kendisi bizi yemeğe davet etmek istediğini bayadır söylüyordu.;Kendisi bizi yemeğe davet etmek istemesini bayadır söylüyordu.;istediğini;istemesini;söylüyordu;nominalization
Ve katılımcıların geri bildirim vermesini önemsiyoruz.;Ve katılımcıların geri bildirim verdiğini önemsiyoruz.;vermesini;verdiğini;önemsiyoruz;nominalization
Her öğretmenin öğrencilere rehberlik etmesini istiyoruz.;Her öğretmenin öğrencilere rehberlik ettiğini istiyoruz.;etmesini;ettiğini;istiyoruz;nominalization
Yine toplantının geç saatlere kadar sürmesine katılımcılar itiraz etti.;Yine toplantının geç saatlere kadar sürdüğüne katılımcılar itiraz etti.;sürmesine;sürdüğüne;itiraz etti;nominalization
Bu konunun ayrıntılı bir şekilde tartışılmasını öneriyorum.;Bu konunun ayrıntılı bir şekilde tartışıldığını öneriyorum.;tartışılmasını;tartışıldığını;öneriyorum;nominalization
Aslında tartışmanın daha fazla uzamasını istemiyoruz.;Aslında tartışmanın daha fazla uzadığını istemiyoruz.;uzamasını;uzadığını;istemiyoruz;nominalization
Ve çocuklar bayramın gelmesini heyecanla bekliyor.;Ve çocuklar bayramın geldiğini heyecanla bekliyor.;gelmesini;geldiğini;bekliyor;nominalization
Ancak projeye yeni bir boyut kazandırılmasına ekip lideri çok önem verdi.;Ancak projeye yeni bir boyut kazandırıldığına ekip lideri çok önem verdi.;kazandırılmasına;kazandırıldığına;önem verdi;nominalization
Trump yeni kuralların herkesi bağladığını belirtti.;Trump yeni kuralların herkesi bağlamasını belirtti.;bağladığını;bağlamasını;belirtti;nominalization
Mehmet kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.;Mehmet kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.;gelmesini;geldiğini;istiyor;nominalization
Konunun yeterince açık olduğunu düşünüyorum.;Konunun yeterince açık olmasını düşünüyorum.;olduğunu;olmasını;düşünüyorum;nominalization
Bir öğretmenin öğrencilere rehberlik etmesini istiyoruz.;Bir öğretmenin öğrencilere rehberlik ettiğini istiyoruz.;etmesini;ettiğini;istiyoruz;nominalization
Ancak bu seçimin Türkiye için tarihi önem taşıdığını herkes gördü.;Ancak bu seçimin Türkiye için tarihi önem taşımasını herkes gördü.;taşıdığını;taşımasını;gördü;nominalization
Biz söylediklerimizin yanlış anlaşıldığını fark ettik.;Biz söylediklerimizin yanlış anlaşılmasını fark ettik.;anlaşıldığını;anlaşılmasını;fark ettik;nominalization
Yine trafik kurallarına uyulması gerektiğini düşünüyorum.;Yine trafik kurallarına uyulması gerekmesini düşünüyorum.;gerektiğini;gerekmesini;düşünüyorum;nominalization
Sonra söylediklerimizin yanlış anlaşıldığını fark ettik.;Sonra söylediklerimizin yanlış anlaşılmasını fark ettik.;anlaşıldığını;anlaşılmasını;fark ettik;nominalization
Ben evini kesinlikle satmadığını zaten biliyorum.;Ben evini kesinlikle satmamasını zaten biliyorum.;satmadığını;satmamasını;biliyorum;nominalization
Bütün öğrencilerin sınava hazır olduğunu düşünüyoruz.;Bütün öğrencilerin sınava hazır olmasını düşünüyoruz.;olduğunu;olmasını;düşünüyoruz;nominalization
Yeni kuralın uygulanmasını herkes destekledi.;Yeni kuralın uygulandığını herkes destekledi.;uygulanmasını;uygulandığını;destekledi;nominalization
Ve bu konuyu enine boyuna düşündüğünü biliyorum.;Ve bu konuyu enine boyuna düşünmesini biliyorum.;düşündüğünü;düşünmesini;biliyorum;nominalization
Usta mühendis yeni makinenin daha verimli çalıştığını belirtti.;Usta mühendis yeni makinenin daha verimli çalışmasını belirtti.;çalıştığını;çalışmasını;belirtti;nominalization
Kitapları zamanında teslim ettiğini iddia etti.;Kitapları zamanında teslim etmesini iddia etti.;ettiğini;etmesini;iddia etti;nominalization
Şimdi bu durumu kabullendiğini sanıyorum.;Şimdi bu durumu kabullenmesini sanıyorum.;kabullendiğini;kabullenmesini;sanıyorum;nominalization
Ama kiralık dairenin dün satıldığını yeni öğrendim.;Ama kiralık dairenin dün satılmasını yeni öğrendim.;satıldığını;satılmasını;öğrendim;nominalization
Bence konunun yeterince açık olduğunu düşünüyorum.;Bence konunun yeterince açık olmasını düşünüyorum.;olduğunu;olmasını;düşünüyorum;nominalization
Bütün takımın maça odaklanmasını istiyoruz.;Bütün takımın maça odaklandığını istiyoruz.;odaklanmasını;odaklandığını;istiyoruz;nominalization
Yapılan yeni kararların işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.;Yapılan yeni kararların işleyişi nasıl değiştirmesini henüz kestiremiyoruz.;değiştirdiğini;değiştirmesini;kestiremiyoruz;nominalization
Evet bu durumu kabullendiğini sanıyorum.;Evet bu durumu kabullenmesini sanıyorum.;kabullendiğini;kabullenmesini;sanıyorum;nominalization
Onun her zaman dürüst olduğunu biliyorum.;Onun her zaman dürüst olmasını biliyorum.;olduğunu;olmasını;biliyorum;nominalization
Biz yeni kuralların herkes tarafından kabul edilmesini bekliyoruz.;Biz yeni kuralların herkes tarafından kabul edildiğini bekliyoruz.;edilmesini;edildiğini;bekliyoruz;nominalization
Son önerinin herkes tarafından desteklendiğini biliyorum.;Son önerinin herkes tarafından desteklenmesini biliyorum.;desteklendiğini;desteklenmesini;biliyorum;nominalization
Ayrıca duygusal manipülasyon kişinin kendi akıl sağlığını sorgulamasına bile yol açabilir.;Ayrıca duygusal manipülasyon kişinin kendi akıl sağlığını sorguladığına bile yol açabilir.;sorgulamasına;sorguladığına;yol açabilir;nominalization
Bazı öğrencilerin sınava hazır olduğunu düşünüyoruz.;Bazı öğrencilerin sınava hazır olmasını düşünüyoruz.;olduğunu;olmasını;düşünüyoruz;nominalization
Burada tartışmanın daha fazla uzamasını istemiyoruz.;Burada tartışmanın daha fazla uzadığını istemiyoruz.;uzamasını;uzadığını;istemiyoruz;nominalization
Yıldırım yeni düzenlemelerin işleri kolaylaştırdığını belirtti.;Yıldırım yeni düzenlemelerin işleri kolaylaştırmasını belirtti.;kolaylaştırdığını;kolaylaştırmasını;belirtti;nominalization
Öncelikle şirketin yatırım kararlarını hızla almasına çoğu çalışan şaşırdı.;Öncelikle şirketin yatırım kararlarını hızla aldığına çoğu çalışan şaşırdı.;almasına;aldığına;şaşırdı;nominalization
Fakat yeni kuralın uygulanmasını herkes destekledi.;Fakat yeni kuralın uygulandığını herkes destekledi.;uygulanmasını;uygulandığını;destekledi;nominalization
İnsan bu kadar kaba biri olduğunu hiç düşünmemiştim.;İnsan bu kadar kaba biri olmasını hiç düşünmemiştim.;olduğunu;olmasını;düşünmemiştim;nominalization
Bugün geçen haftaki ilana başvurmadığıma fena pişman oldum.;Bugün geçen haftaki ilana başvurmamama fena pişman oldum.;başvurmadığıma;başvurmamama;pişman oldum;nominalization
Çelik teklifin mantıklı göründüğünü söyledi.;Çelik teklifin mantıklı görünmesini söyledi.;göründüğünü;görünmesini;söyledi;nominalization
Bu evini kesinlikle satmadığını zaten biliyorum.;Bu evini kesinlikle satmamasını zaten biliyorum.;satmadığını;satmamasını;biliyorum;nominalization
Ama yaptığının doğru olmadığını içten içe biliyor.;Ama yaptığının doğru olmasını içten içe biliyor.;olmadığını;olmasını;biliyor;nominalization
Bu yaptığının doğru olmadığını içten içe biliyor.;Bu yaptığının doğru olmasını içten içe biliyor.;olmadığını;olmasını;biliyor;nominalization
İşte senin bu kararı desteklemeni bekliyordum.;İşte senin bu kararı desteklediğini bekliyordum.;desteklemeni;desteklediğini;bekliyordum;nominalization
Aynı önerinin herkes tarafından desteklendiğini biliyorum.;Aynı önerinin herkes tarafından desteklenmesini biliyorum.;desteklendiğini;desteklenmesini;biliyorum;nominalization
Ayrıca yönetimin alınan kararları gözden geçirmesini talep ettik.;Ayrıca yönetimin alınan kararları gözden geçirdiğini talep ettik.;geçirmesini;geçirdiğini;talep ettik;nominalization
Bu duygusal manipülasyon kişinin kendi akıl sağlığını sorgulamasına bile yol açabilir.;Bu duygusal manipülasyon kişinin kendi akıl sağlığını sorguladığına bile yol açabilir.;sorgulamasına;sorguladığına;yol açabilir;nominalization
Ve kendisinin de bu yollardan geçtiğini bize her fırsatta hatırlatır.;Ve kendisinin de bu yollardan geçmesini bize her fırsatta hatırlatır.;geçtiğini;geçmesini;hatırlatır;nominalization
Siz müşterilerin siparişlerini zamanında almasını sağlıyoruz.;Siz müşterilerin siparişlerini zamanında aldığını sağlıyoruz.;almasını;aldığını;sağlıyoruz;nominalization
Bu yeni düzenlemelerin uygulanmasına sendikalar karşı çıktı.;Bu yeni düzenlemelerin uygulandığına sendikalar karşı çıktı.;uygulanmasına;uygulandığına;karşı çıktı;nominalization
Tüm katılımcıların geri bildirim vermesini önemsiyoruz.;Tüm katılımcıların geri bildirim verdiğini önemsiyoruz.;vermesini;verdiğini;önemsiyoruz;nominalization
Yönetimin alınan kararları gözden geçirmesini talep ettik.;Yönetimin alınan kararları gözden geçirdiğini talep ettik.;geçirmesini;geçirdiğini;talep ettik;nominalization
Uzun çalışmalarının sonunda başarılı olduğunu belirtti.;Uzun çalışmalarının sonunda başarılı olmasını belirtti.;olduğunu;olmasını;belirtti;nominalization
Ancak avukat diğer kamera kayıtlarının da izlenilmesini ısrarla talep etti.;Ancak avukat diğer kamera kayıtlarının da izlenildiğini ısrarla talep etti.;izlenilmesini;izlenildiğini;talep etti;nominalization
Ve müşterilerin siparişlerini zamanında almasını sağlıyoruz.;Ve müşterilerin siparişlerini zamanında aldığını sağlıyoruz.;almasını;aldığını;sağlıyoruz;nominalization
Bu yeni yöntemin verimli olduğunu iddia etti.;Bu yeni yöntemin verimli olmasını iddia etti.;olduğunu;olmasını;iddia etti;nominalization
Aslında dizinin aslında komedi türünde olduğunu bile rahatlıkla iddia edebiliriz.;Aslında dizinin aslında komedi türünde olmasını bile rahatlıkla iddia edebiliriz.;olduğunu;olmasını;iddia edebiliriz;nominalization
Biz öğrencilerin projelerini zamanında teslim etmesini istiyoruz.;Biz öğrencilerin projelerini zamanında teslim ettiğini istiyoruz.;etmesini;ettiğini;istiyoruz;nominalization
Burada yeni kuralın uygulanmasını herkes destekledi.;Burada yeni kuralın uygulandığını herkes destekledi.;uygulanmasını;uygulandığını;destekledi;nominalization
Bu konuyu enine boyuna düşündüğünü biliyorum.;Bu konuyu enine boyuna düşünmesini biliyorum.;düşündüğünü;düşünmesini;biliyorum;nominalization
Anne bizi yemeğe davet etmek istediğini bayadır söylüyordu.;Anne bizi yemeğe davet etmek istemesini bayadır söylüyordu.;istediğini;istemesini;söylüyordu;nominalization
Yani bu seçimin Türkiye için tarihi önem taşıdığını herkes gördü.;Yani bu seçimin Türkiye için tarihi önem taşımasını herkes gördü.;taşıdığını;taşımasını;gördü;nominalization
Fakat bu kadar kaba biri olduğunu hiç düşünmemiştim.;Fakat bu kadar kaba biri olmasını hiç düşünmemiştim.;olduğunu;olmasını;düşünmemiştim;nominalization
Bu otelde çarşafların değiştirildiğine bile emin olamadık.;Bu otelde çarşafların değiştirilmesine bile emin olamadık.;değiştirildiğine;değiştirilmesine;emin olamadık;nominalization
Ayrıca i̇ş görüşmesinin oldukça başarılı geçtiğini ifade etti.;Ayrıca i̇ş görüşmesinin oldukça başarılı geçmesini ifade etti.;geçtiğini;geçmesini;ifade etti;nominalization
