good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ardından her hafta tango hocasıyla derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;Ardından her hafta tango hocasının derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Bu arka bahçede kediyi sürekli kovalayan köpek aslında oyun oynuyor.;Bu arka bahçede kedinin sürekli kovalayan köpek aslında oyun oynuyor.;kediyi;kedinin;kovalayan;relative_clauses
Koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Ece’nin;Ece’yi;taşıdığı kardeşine;relative_clauses
Daha otobüse binmeden annesine sıkıca sarılan çocuk çevredekileri duygulandırdı.;Daha otobüse binmeden annesinin sıkıca sarılan çocuk çevredekileri duygulandırdı.;annesine;annesinin;sarılan;relative_clauses
Aslında her fırsatta öğrencilerinin içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;Aslında her fırsatta öğrencilerini içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;öğrencilerinin;öğrencilerini;övdüğü profesör;relative_clauses
Genç sokağın başında berberin uzaktan gördüğü terzi el salladı.;Genç sokağın başında berberi uzaktan gördüğü terzi el salladı.;berberin;berberi;gördüğü terzi;relative_clauses
Şu toplantıdan sonra benim eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;Şu toplantıdan sonra beni eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;benim;beni;bıraktığım arkadaşımı;relative_clauses
Bu ormanda aslanı iştahla yiyen sırtlanı daha önce görmüştü.;Bu ormanda aslanın iştahla yiyen sırtlanı daha önce görmüştü.;aslanı;aslanın;yiyen;relative_clauses
Akşam bakkala giderken komşunun görmemiş gibi yaptığı çırak ustasından azar yedi.;Akşam bakkala giderken komşuyu görmemiş gibi yaptığı çırak ustasından azar yedi.;komşunun;komşuyu;yaptığı çırak;relative_clauses
Otobüse binmeden annesinin sıkıca sarıldığı çocuğu muavin tanıyormuş.;Otobüse binmeden annesine sıkıca sarıldığı çocuğu muavin tanıyormuş.;annesinin;annesine;sarıldığı çocuğu;relative_clauses
Geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışanı odasına çağırdı.;Geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışanı odasına çağırdı.;yöneticinin;yöneticiyi;ağlattığı çalışanı;relative_clauses
Akşam yemekte onu yakından tanıyan kişiler söz aldı.;Akşam yemekte onun yakından tanıyan kişiler söz aldı.;onu;onun;tanıyan;relative_clauses
Yaklaşık aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhit bizimle görüşmeye geldi.;Yaklaşık aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhit bizimle görüşmeye geldi.;emlakçıyı;emlakçının;öneren;relative_clauses
Ayrıca tartışma esnasında boksörü sertçe iten hakemi seyirci yuhaladı.;Ayrıca tartışma esnasında boksörün sertçe iten hakemi seyirci yuhaladı.;boksörü;boksörün;iten;relative_clauses
İlk otobüse binmeden annesine sıkıca sarılan çocuğu muavin tanıyormuş.;İlk otobüse binmeden annesinin sıkıca sarılan çocuğu muavin tanıyormuş.;annesine;annesinin;sarılan;relative_clauses
Ormanda aslanın iştahla yediği sırtlanı daha önce görmüştü.;Ormanda aslanı iştahla yediği sırtlanı daha önce görmüştü.;aslanın;aslanı;yediği sırtlanı;relative_clauses
Bakkala giderken komşunun görmemiş gibi yaptığı çırağı ustası azarladı.;Bakkala giderken komşuyu görmemiş gibi yaptığı çırağı ustası azarladı.;komşunun;komşuyu;yaptığı çırağı;relative_clauses
Arka bahçede köpeği sürekli kovalayan kedi aslında oyun oynuyor.;Arka bahçede köpeğin sürekli kovalayan kedi aslında oyun oynuyor.;köpeği;köpeğin;kovalayan;relative_clauses
Daha otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;Daha otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
Geçtiğimiz gün yöneticiyi sesini yükselterek ağlatan çalışan işi bıraktı.;Geçtiğimiz gün yöneticinin sesini yükselterek ağlatan çalışan işi bıraktı.;yöneticiyi;yöneticinin;ağlatan;relative_clauses
İşte geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışan işi bıraktı.;İşte geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışan işi bıraktı.;yöneticinin;yöneticiyi;ağlattığı çalışan;relative_clauses
Her yemekte onun yakından tanıdığı kişiler söz aldı.;Her yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
Yüz yıllardır yönetmeni her projesinde destekleyen oyuncu ödülü ikisi için aldı.;Yüz yıllardır yönetmenin her projesinde destekleyen oyuncu ödülü ikisi için aldı.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Özellikle arka bahçede kediyi sürekli kovalayan köpeği seviyorum.;Özellikle arka bahçede kedinin sürekli kovalayan köpeği seviyorum.;kediyi;kedinin;kovalayan;relative_clauses
İkinci muayenede hastayla sakince konuşan doktor herkesin ilgisini çekti.;İkinci muayenede hastanın sakince konuşan doktor herkesin ilgisini çekti.;hastayla;hastanın;konuşan;relative_clauses
Ve her fırsatta öğrencilerini içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;Ve her fırsatta öğrencilerinin içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşi odada çok kalmadı.;Koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşi odada çok kalmadı.;Ece’nin;Ece’yi;taşıdığı kardeşi;relative_clauses
Her yemekte onun yakından tanıdığı kişileri konuşturduk.;Her yemekte onu yakından tanıdığı kişileri konuşturduk.;onun;onu;tanıdığı kişileri;relative_clauses
Bu ormanda aslanın iştahla yediği sırtlan dün sabah tepede koşuyordu.;Bu ormanda aslanı iştahla yediği sırtlan dün sabah tepede koşuyordu.;aslanın;aslanı;yediği sırtlan;relative_clauses
Bu tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;Bu tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;kızımın;kızımla;konuştuğu rehber öğretmen;relative_clauses
Ancak sahada mühendisi bir şey sormak için arayan işçi önce yanındakilere danıştı.;Ancak sahada mühendisin bir şey sormak için arayan işçi önce yanındakilere danıştı.;mühendisi;mühendisin;arayan;relative_clauses
İşte geçen gün elemanın bir hışımla azarladığı müşteriyi şikayet ettik.;İşte geçen gün elemanı bir hışımla azarladığı müşteriyi şikayet ettik.;elemanın;elemanı;azarladığı müşteriyi;relative_clauses
Ancak tartışma esnasında boksörün sertçe ittiği hakem çok tepki aldı.;Ancak tartışma esnasında boksörü sertçe ittiği hakem çok tepki aldı.;boksörün;boksörü;ittiği hakem;relative_clauses
Ayrıca program boyunca gazeteciyi sorularla bunaltan sunucuyu herkes çok eleştirdi.;Ayrıca program boyunca gazetecinin sorularla bunaltan sunucuyu herkes çok eleştirdi.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Hiç otobüse binmeden annesine sıkıca sarılan çocuğu muavin tanıyormuş.;Hiç otobüse binmeden annesinin sıkıca sarılan çocuğu muavin tanıyormuş.;annesine;annesinin;sarılan;relative_clauses
Üniversite tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;Üniversite tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;kızımın;kızımla;konuştuğu rehber öğretmen;relative_clauses
Her sabah annesini hastanede gören küçük kız saatlerdir ağlıyor.;Her sabah annesinin hastanede gören küçük kız saatlerdir ağlıyor.;annesini;annesinin;gören;relative_clauses
Aynı ormanda sırtlanı iştahla yiyen aslanı daha önce görmüştü.;Aynı ormanda sırtlanın iştahla yiyen aslanı daha önce görmüştü.;sırtlanı;sırtlanın;yiyen;relative_clauses
On aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;On aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;emlakçının;emlakçıyı;önerdiği müteahhit;relative_clauses
İlk yemekte onu yakından tanıyan kişileri konuşturduk.;İlk yemekte onun yakından tanıyan kişileri konuşturduk.;onu;onun;tanıyan;relative_clauses
Bu toplantıdan sonra benim eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;Bu toplantıdan sonra beni eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;benim;beni;bıraktığım arkadaşımı;relative_clauses
Sonra sahada mühendisin bir şey sormak için aradığı işçiyi biraz bekletti.;Sonra sahada mühendisi bir şey sormak için aradığı işçiyi biraz bekletti.;mühendisin;mühendisi;aradığı işçiyi;relative_clauses
Sadece geçen gün elemanı bir hışımla azarlayan müşteriyi şikayet ettik.;Sadece geçen gün elemanın bir hışımla azarlayan müşteriyi şikayet ettik.;elemanı;elemanın;azarlayan;relative_clauses
O sahada mühendisin bir şey sormak için aradığı işçi önce yanındakilere danıştı.;O sahada mühendisi bir şey sormak için aradığı işçi önce yanındakilere danıştı.;mühendisin;mühendisi;aradığı işçi;relative_clauses
Ve her fırsatta öğrencilerinin içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;Ve her fırsatta öğrencilerini içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;öğrencilerinin;öğrencilerini;övdüğü profesörü;relative_clauses
Ancak tartışma esnasında boksörü sertçe iten hakemi seyirci yuhaladı.;Ancak tartışma esnasında boksörün sertçe iten hakemi seyirci yuhaladı.;boksörü;boksörün;iten;relative_clauses
Küçük bakkala giderken komşuyu görmemiş gibi yapan çırak ustasından azar yedi.;Küçük bakkala giderken komşunun görmemiş gibi yapan çırak ustasından azar yedi.;komşuyu;komşunun;yapan;relative_clauses
Bir ormanda sırtlanı iştahla yiyen aslan dün sabah tepede koşuyordu.;Bir ormanda sırtlanın iştahla yiyen aslan dün sabah tepede koşuyordu.;sırtlanı;sırtlanın;yiyen;relative_clauses
Her sabah annesinin hastanede gördüğü küçük kızı bir türlü teselli edemediler.;Her sabah annesini hastanede gördüğü küçük kızı bir türlü teselli edemediler.;annesinin;annesini;gördüğü küçük kızı;relative_clauses
Fakat her fırsatta öğrencilerini içtenlikle öven profesör ayrılmayı düşünmüyordu.;Fakat her fırsatta öğrencilerinin içtenlikle öven profesör ayrılmayı düşünmüyordu.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Aynı koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Aynı koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Ve aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;Ve aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;emlakçının;emlakçıyı;önerdiği müteahhit;relative_clauses
Bir yemekte onu yakından tanıyan kişileri konuşturduk.;Bir yemekte onun yakından tanıyan kişileri konuşturduk.;onu;onun;tanıyan;relative_clauses
Son tartışma esnasında boksörün sertçe ittiği hakemi seyirci yuhaladı.;Son tartışma esnasında boksörü sertçe ittiği hakemi seyirci yuhaladı.;boksörün;boksörü;ittiği hakemi;relative_clauses
Her geçen gün elemanın bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;Her geçen gün elemanı bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;elemanın;elemanı;azarladığı müşteri;relative_clauses
Aynı yemekte onun yakından tanıdığı kişiler söz aldı.;Aynı yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
Bu sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;Bu sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
Tartışma esnasında boksörü sertçe iten hakem çok tepki aldı.;Tartışma esnasında boksörün sertçe iten hakem çok tepki aldı.;boksörü;boksörün;iten;relative_clauses
İlk otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;İlk otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
Sadece arka bahçede köpeğin sürekli kovaladığı kediyi seviyorum.;Sadece arka bahçede köpeği sürekli kovaladığı kediyi seviyorum.;köpeğin;köpeği;kovaladığı kediyi;relative_clauses
Kendi koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Kendi koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Ece’nin;Ece’yi;taşıdığı kardeşine;relative_clauses
Bu yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;Bu yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Ancak sokağın başında berberi uzaktan gören terziyi müşterisi lafa tutuyordu.;Ancak sokağın başında berberin uzaktan gören terziyi müşterisi lafa tutuyordu.;berberi;berberin;gören;relative_clauses
Ve aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhit bizimle görüşmeye geldi.;Ve aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhit bizimle görüşmeye geldi.;emlakçıyı;emlakçının;öneren;relative_clauses
Yine ormanda sırtlanın iştahla yediği aslan dün sabah tepede koşuyordu.;Yine ormanda sırtlanı iştahla yediği aslan dün sabah tepede koşuyordu.;sırtlanın;sırtlanı;yediği aslan;relative_clauses
Sonra sokağın başında berberin uzaktan gördüğü terzi el salladı.;Sonra sokağın başında berberi uzaktan gördüğü terzi el salladı.;berberin;berberi;gördüğü terzi;relative_clauses
Son konserde sevgilisinin gururla izlediği piyanisti ben de fark ettim.;Son konserde sevgilisini gururla izlediği piyanisti ben de fark ettim.;sevgilisinin;sevgilisini;izlediği piyanisti;relative_clauses
Geçtiğimiz gün yöneticiyi sesini yükselterek ağlatan çalışanı odasına çağırdı.;Geçtiğimiz gün yöneticinin sesini yükselterek ağlatan çalışanı odasına çağırdı.;yöneticiyi;yöneticinin;ağlatan;relative_clauses
Her fırsatta öğrencilerini içtenlikle öven profesör ayrılmayı düşünmüyordu.;Her fırsatta öğrencilerinin içtenlikle öven profesör ayrılmayı düşünmüyordu.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Her sabah annesinin hastanede gördüğü küçük kız saatlerdir ağlıyor.;Her sabah annesini hastanede gördüğü küçük kız saatlerdir ağlıyor.;annesinin;annesini;gördüğü küçük kız;relative_clauses
Büyük sokağın başında berberi uzaktan gören terziyi müşterisi lafa tutuyordu.;Büyük sokağın başında berberin uzaktan gören terziyi müşterisi lafa tutuyordu.;berberi;berberin;gören;relative_clauses
Çok yıllardır yönetmeni her projesinde destekleyen oyuncu ödülü ikisi için aldı.;Çok yıllardır yönetmenin her projesinde destekleyen oyuncu ödülü ikisi için aldı.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Bu tartışma esnasında boksörün sertçe ittiği hakem çok tepki aldı.;Bu tartışma esnasında boksörü sertçe ittiği hakem çok tepki aldı.;boksörün;boksörü;ittiği hakem;relative_clauses
